time,CuClamp1[C],Getter[C],CuClamp2[C],bot-tank-lks[C],top-tank-lks[C],Med-bench[C],Det-bench[C],bot-tank-pt100[C],top-tank-pt100[C],EMCCDBack[C],Reject[C],Coldhead[C],DOBC-PV[C],NUVU-in[C],NUVU-out[C],Dewar-water[C]
08/31/17 11:34:15,-174.87 ,-171.48 ,-169.57 ,20.429  ,20.79   ,20.161594,17.692775,19.154508,22.103261,-120.828750,022.2   ,-183.45 ,41.090309,28.028635,7.189714,12.167863
08/31/17 11:35:16,-174.9  ,-171.48 ,-169.6  ,20.426  ,20.786  ,20.238744,17.181362,19.134382,22.478693,-121.767936,022.3   ,-183.55 ,41.055477,27.921295,7.104307,12.731915
08/31/17 11:36:15,-174.92 ,-171.5  ,-169.63 ,20.414  ,20.783  ,20.288803,17.061637,18.970533,22.631189,-121.499763,022.6   ,-183.55 ,41.061408,27.963611,6.687848,13.245392
08/31/17 11:37:15,-174.94 ,-171.53 ,-169.66 ,20.416  ,20.776  ,20.261451,16.858568,19.240173,22.501142,-120.891021,022.8   ,-183.55 ,41.094436,27.862464,6.922912,13.013424
08/31/17 11:38:15,-174.96 ,-171.56 ,-169.68 ,20.424  ,20.774  ,20.355890,16.744520,19.185472,22.427345,-122.263786,023.0   ,-183.55 ,41.143978,27.803375,6.923170,12.935500
08/31/17 11:39:15,-174.99 ,-171.6  ,-169.72 ,20.424  ,20.763  ,20.277191,17.005903,19.245334,22.421669,-121.998794,023.0   ,-183.55 ,41.072765,27.559537,6.941490,12.804421
08/31/17 11:40:16,-175.01 ,-171.65 ,-169.75 ,20.417  ,20.752  ,20.476390,16.802833,18.995563,22.504495,-120.991920,023.1   ,-183.55 ,41.082569,27.458906,7.264026,12.317521
08/31/17 11:41:15,-175.04 ,-171.69 ,-169.78 ,20.415  ,20.733  ,20.390724,16.626085,18.626323,22.332132,-120.863082,023.0   ,-183.65 ,41.052639,27.261514,6.727584,12.475692
08/31/17 11:42:15,-175.06 ,-171.73 ,-169.8  ,20.423  ,20.739  ,20.403884,16.590734,19.182891,22.270206,-121.665519,023.0   ,-183.65 ,41.159461,27.124759,6.794930,12.257658
08/31/17 11:43:15,-175.09 ,-171.75 ,-169.83 ,20.423  ,20.721  ,20.296545,16.323417,18.659093,22.487724,-122.100410,023.0   ,-183.65 ,41.195327,26.959363,6.552125,12.082972
08/31/17 11:44:15,-175.11 ,-171.75 ,-169.86 ,20.423  ,20.711  ,20.243131,16.175565,19.141607,22.176799,-122.311225,022.8   ,-183.65 ,41.078697,26.646633,6.726810,11.996790
08/31/17 11:45:16,-175.14 ,-171.8  ,-169.89 ,20.417  ,20.701  ,20.272031,16.029521,19.099805,22.438182,-122.216407,022.7   ,-183.65 ,41.221904,26.557096,6.749001,11.924543
08/31/17 11:46:15,-175.16 ,-171.77 ,-169.91 ,20.425  ,20.693  ,20.306348,16.008880,19.130512,22.571842,-121.085601,022.6   ,-183.75 ,41.122306,26.290552,6.887046,11.670126
08/31/17 11:47:15,-175.18 ,-171.85 ,-169.95 ,20.417  ,20.682  ,20.498064,15.794200,19.272428,22.381416,-122.329895,022.5   ,-183.75 ,41.087730,26.080516,6.831828,11.607684
08/31/17 11:48:15,-175.21 ,-171.81 ,-169.97 ,20.396  ,20.667  ,20.234359,15.638351,19.389057,22.471984,-122.368904,022.4   ,-183.75 ,41.211582,25.790750,6.539998,11.459317
08/31/17 11:49:15,-175.24 ,-171.91 ,-170.01 ,20.383  ,20.656  ,20.351245,15.522754,19.280685,22.111518,-122.604293,022.3   ,-183.75 ,41.156364,25.619678,6.654562,11.297017
08/31/17 11:50:15,-175.26 ,-171.89 ,-170.04 ,20.379  ,20.641  ,20.356664,15.586487,19.178504,22.438699,-122.939033,022.2   ,-183.85 ,41.068893,25.336620,6.962907,11.556852
08/31/17 11:51:15,-175.29 ,-171.96 ,-170.06 ,20.37   ,20.631  ,20.399497,15.480179,19.228563,22.192796,-122.680953,022.1   ,-183.85 ,41.063991,25.055885,6.722940,12.289653
08/31/17 11:52:15,-175.32 ,-171.93 ,-170.09 ,20.373  ,20.625  ,20.461166,15.218022,19.456144,22.255241,-123.072410,022.3   ,-183.85 ,41.200744,24.956802,6.941232,12.870476
08/31/17 11:53:15,-175.34 ,-172.06 ,-170.14 ,20.362  ,20.591  ,20.386079,15.556298,19.223144,22.222728,-122.813003,022.5   ,-183.85 ,41.136238,24.540601,6.783061,13.176756
08/31/17 11:54:16,-175.37 ,-172.09 ,-170.17 ,20.375  ,20.594  ,20.346086,15.616934,19.341836,22.246984,-122.964744,022.7   ,-183.85 ,41.158428,24.561243,6.957488,13.037937
08/31/17 11:55:15,-175.4  ,-172.09 ,-170.2  ,20.382  ,20.59   ,20.060964,15.571264,19.281200,22.305040,-122.793785,022.9   ,-183.95 ,41.104759,24.287990,6.643725,13.156630
08/31/17 11:56:15,-175.42 ,-172.09 ,-170.21 ,20.4    ,20.599  ,20.243648,15.735370,19.389057,22.489788,-122.698066,023.0   ,-183.95 ,41.179328,24.157945,6.454332,13.022455
08/31/17 11:57:15,-175.44 ,-172.09 ,-170.24 ,20.406  ,20.598  ,20.224811,15.603259,19.460531,22.502948,-122.751823,023.0   ,-183.95 ,41.114307,24.108144,6.211011,12.723658
08/31/17 11:58:15,-175.47 ,-172.15 ,-170.28 ,20.41   ,20.58   ,20.276676,15.603001,19.474464,22.244403,-122.657188,023.1   ,-183.95 ,41.049026,23.985582,6.361958,12.561874
08/31/17 11:59:16,-175.49 ,-172.11 ,-170.3  ,20.417  ,20.581  ,20.113601,15.569458,18.935184,22.378320,-123.603195,023.1   ,-183.95 ,41.069408,23.663820,6.054129,12.378157
08/31/17 12:00:15,-175.52 ,-172.19 ,-170.34 ,20.416  ,20.592  ,20.227134,15.624418,19.283781,22.217309,-122.820983,023.0   ,-183.95 ,41.079216,23.531450,6.396533,12.314167
08/31/17 12:01:15,-175.54 ,-172.17 ,-170.36 ,20.406  ,20.562  ,20.364406,15.497467,19.296167,22.452375,-124.237831,022.9   ,-184.05 ,41.095985,23.089963,6.962907,11.949314
08/31/17 12:02:15,-175.56 ,-172.18 ,-170.39 ,20.403  ,20.569  ,20.146112,15.410511,19.460788,22.359743,-123.882621,022.8   ,-184.05 ,41.054183,23.232912,6.319641,12.033946
08/31/17 12:03:16,-175.58 ,-172.21 ,-170.41 ,20.398  ,20.574  ,20.272806,15.349875,19.590835,22.481531,-123.274963,022.7   ,-184.05 ,41.180103,23.066225,6.701007,11.823395
08/31/17 12:04:15,-175.61 ,-172.3  ,-170.45 ,20.394  ,20.571  ,20.289319,15.329490,19.553163,22.481790,-123.082481,022.6   ,-184.05 ,41.077922,22.906763,6.392921,11.687672
08/31/17 12:05:15,-175.64 ,-172.23 ,-170.47 ,20.388  ,20.564  ,20.222230,15.277369,19.405570,22.031787,-123.557350,022.5   ,-184.05 ,41.063217,22.721240,6.602440,11.461381
08/31/17 12:06:15,-175.67 ,-172.34 ,-170.5  ,20.382  ,20.556  ,20.226360,15.207443,19.348287,22.293945,-123.931121,022.4   ,-184.15 ,41.136497,22.452375,6.700491,11.328496
08/31/17 12:07:15,-175.69 ,-172.3  ,-170.52 ,20.376  ,20.549  ,20.211395,15.149387,19.340805,22.250080,-122.963485,022.4   ,-184.15 ,41.090824,22.354581,6.550835,11.372878
08/31/17 12:08:16,-175.72 ,-172.39 ,-170.55 ,20.368  ,20.538  ,20.187139,14.876650,19.592641,22.114099,-124.432243,022.3   ,-184.15 ,41.062702,22.222471,6.577670,11.238960
08/31/17 12:09:15,-175.74 ,-172.41 ,-170.58 ,20.367  ,20.527  ,20.411624,14.913806,18.977243,22.219890,-123.635223,022.3   ,-184.15 ,40.972133,21.972957,6.342348,11.533371
08/31/17 12:10:15,-175.77 ,-172.43 ,-170.6  ,20.353  ,20.51   ,20.297576,14.961026,19.528135,22.001081,-124.737312,022.3   ,-184.25 ,41.179843,22.051397,6.440915,12.334809
08/31/17 12:11:15,-175.79 ,-172.47 ,-170.63 ,20.343  ,20.495  ,20.188688,14.884649,18.994272,22.344261,-123.559135,022.4   ,-184.25 ,41.106567,21.739698,6.292548,12.853704
08/31/17 12:12:15,-175.82 ,-172.47 ,-170.66 ,20.336  ,20.492  ,20.183269,15.080492,19.348287,22.154609,-123.822036,022.5   ,-184.25 ,41.240482,21.824848,6.442204,13.253649
08/31/17 12:13:16,-175.85 ,-172.72 ,-170.73 ,20.327  ,20.473  ,20.298866,15.034822,19.310874,22.278463,-123.759323,022.8   ,-184.25 ,41.117660,21.679578,6.614052,13.274807
08/31/17 12:14:15,-175.87 ,-172.71 ,-170.75 ,20.322  ,20.46   ,19.970396,15.178028,19.614831,22.478952,-123.637176,022.9   ,-184.25 ,41.082828,21.525018,6.247393,13.170563
08/31/17 12:15:15,-175.89 ,-172.81 ,-170.79 ,20.324  ,20.452  ,20.098377,15.134421,19.381574,22.057073,-123.837882,023.0   ,-184.35 ,41.046962,21.253314,6.567865,12.749202
08/31/17 12:16:15,-175.91 ,-172.76 ,-170.8  ,20.334  ,20.459  ,20.169078,15.260597,19.492267,22.289815,-123.960945,023.0   ,-184.35 ,41.079216,21.139524,6.359893,12.681858
08/31/17 12:17:16,-175.94 ,-172.89 ,-170.84 ,20.339  ,20.454  ,20.232810,15.371033,19.518072,22.200796,-123.854118,022.9   ,-184.35 ,41.069408,20.974643,6.499745,12.452728
08/31/17 12:18:15,-175.96 ,-172.83 ,-170.85 ,20.345  ,20.461  ,20.291898,15.172609,19.258493,22.289815,-123.830932,022.9   ,-184.35 ,41.047477,20.983417,6.526838,12.258173
08/31/17 12:19:15,-175.98 ,-172.89 ,-170.89 ,20.356  ,20.459  ,20.216554,15.192735,19.383638,22.310201,-123.998672,022.8   ,-184.35 ,41.069667,20.965612,6.489166,12.102066
08/31/17 12:20:15,-176.01 ,-172.86 ,-170.91 ,20.365  ,20.47   ,20.243131,15.065785,19.456661,22.315103,-123.658805,022.7   ,-184.35 ,41.058055,20.760221,6.607085,11.861842
08/31/17 12:21:15,-176.03 ,-172.93 ,-170.93 ,20.371  ,20.472  ,20.263000,15.126938,19.362222,22.203634,-124.188491,022.6   ,-184.45 ,41.021930,20.725645,6.383632,11.893579
08/31/17 12:22:16,-176.05 ,-172.95 ,-170.96 ,20.371  ,20.483  ,20.219909,15.000504,19.433437,22.356130,-123.706207,022.5   ,-184.45 ,41.021675,20.527479,6.749259,11.673223
08/31/17 12:23:15,-176.07 ,-172.97 ,-170.98 ,20.379  ,20.488  ,20.342988,14.933158,19.278362,22.424507,-124.361740,022.5   ,-184.45 ,41.040767,20.449813,6.486844,11.724828
08/31/17 12:24:15,-176.1  ,-172.94 ,-171.01 ,20.377  ,20.486  ,20.112312,15.054431,19.520393,21.978116,-124.026550,022.4   ,-184.45 ,41.081020,20.263000,6.370472,11.506794
08/31/17 12:25:15,-176.12 ,-172.93 ,-171.03 ,20.374  ,20.484  ,20.038515,14.772406,19.539745,22.050882,-123.818756,022.3   ,-184.55 ,40.947875,20.277708,6.638565,11.225027
08/31/17 12:26:15,-176.15 ,-172.97 ,-171.06 ,20.38   ,20.5    ,20.103538,14.772406,19.516265,21.952831,-125.180374,022.3   ,-184.55 ,40.915107,20.134759,6.599344,11.218576
08/31/17 12:27:16,-176.17 ,-172.95 ,-171.08 ,20.373  ,20.498  ,20.065866,14.585594,19.590318,21.960313,-123.793518,022.2   ,-184.55 ,40.899368,20.017099,6.670044,11.156907
08/31/17 12:28:15,-176.19 ,-173.03 ,-171.11 ,20.362  ,20.494  ,19.993360,14.659906,19.254365,22.008049,-125.102958,022.1   ,-184.55 ,41.040508,19.976329,6.385438,11.571559
08/31/17 12:29:15,-176.21 ,-172.8  ,-171.09 ,20.347  ,20.496  ,20.239778,14.597721,19.276556,22.087522,-124.293121,022.2   ,-184.55 ,41.038188,19.779712,6.341831,12.363965
08/31/17 12:30:15,-176.24 ,-172.89 ,-171.13 ,20.339  ,20.487  ,20.331378,14.575272,18.690057,22.634284,-124.436454,022.4   ,-184.65 ,41.106822,19.747200,6.460525,12.914857
08/31/17 12:31:16,-176.26 ,-172.83 ,-171.14 ,20.339  ,20.481  ,20.171657,14.590238,19.264945,22.171123,-124.121261,022.5   ,-184.65 ,41.055992,19.682178,6.449945,13.216493
08/31/17 12:32:15,-176.28 ,-172.94 ,-171.17 ,20.336  ,20.479  ,20.247001,14.749700,19.421052,22.349937,-124.492431,022.8   ,-184.65 ,41.033287,19.677274,6.576122,13.206946
08/31/17 12:33:15,-176.3  ,-172.89 ,-171.19 ,20.332  ,20.476  ,20.029483,14.868135,19.334096,22.289558,-123.903320,022.9   ,-184.65 ,41.042316,19.545680,6.376407,13.000781
08/31/17 12:34:15,-176.32 ,-172.98 ,-171.22 ,20.333  ,20.469  ,20.128051,15.020888,19.203018,22.483596,-124.849235,023.0   ,-184.65 ,41.033802,19.533037,6.394985,12.917695
08/31/17 12:35:15,-176.34 ,-173.02 ,-171.24 ,20.333  ,20.457  ,20.177076,15.022437,19.354738,22.178606,-125.433822,023.0   ,-184.65 ,40.916141,19.524005,6.278098,12.603933
08/31/17 12:36:16,-176.36 ,-173.05 ,-171.26 ,20.342  ,20.453  ,20.184818,15.150419,19.233207,22.298847,-124.494850,023.0   ,-184.65 ,41.118949,19.283006,6.360668,12.588451
08/31/17 12:37:15,-176.38 ,-173.07 ,-171.29 ,20.33   ,20.446  ,20.140178,14.895744,19.370220,22.471984,-124.828079,023.0   ,-184.75 ,41.036125,19.246625,6.416918,12.161930
08/31/17 12:38:15,-176.4  ,-173.09 ,-171.31 ,20.33   ,20.443  ,20.209589,15.111198,19.382349,22.418830,-124.696556,022.8   ,-184.75 ,41.094436,19.247657,6.289710,12.125805
08/31/17 12:39:15,-176.42 ,-173.12 ,-171.33 ,20.332  ,20.441  ,20.219392,14.913290,19.353191,22.695695,-124.668144,022.8   ,-184.75 ,41.048507,19.141607,6.462847,11.982857
08/31/17 12:40:16,-176.44 ,-173.12 ,-171.35 ,20.327  ,20.426  ,20.115924,14.905807,19.451757,21.905870,-125.102569,022.7   ,-184.75 ,41.081535,19.091548,6.132312,11.930219
08/31/17 12:41:15,-176.46 ,-173.16 ,-171.38 ,20.32   ,20.426  ,20.167272,14.930836,19.392152,22.175767,-124.652999,022.5   ,-184.75 ,41.031993,19.003303,6.280937,11.861842
08/31/17 12:42:15,-176.48 ,-173.15 ,-171.4  ,20.311  ,20.42   ,20.314090,14.696804,19.005626,22.434827,-125.632926,022.4   ,-184.75 ,41.047992,19.037879,6.041228,11.576720
08/31/17 12:43:15,-176.5  ,-173.2  ,-171.42 ,20.307  ,20.414  ,20.254743,14.947866,19.329452,22.064298,-124.765708,022.3   ,-184.85 ,41.083343,18.834037,6.302611,11.478927
08/31/17 12:44:15,-176.53 ,-173.17 ,-171.44 ,20.298  ,20.408  ,20.260677,14.628169,19.149864,22.314329,-125.187004,022.2   ,-184.85 ,41.049541,18.849777,6.490972,11.345526
08/31/17 12:45:16,-176.55 ,-173.23 ,-171.47 ,20.3    ,20.404  ,20.200815,14.734477,19.447370,22.478693,-124.826210,022.1   ,-184.85 ,41.056507,18.901124,6.100832,11.318949
08/31/17 12:46:15,-176.56 ,-173.18 ,-171.48 ,20.298  ,20.407  ,20.217845,14.443677,19.428018,22.406703,-124.688598,022.0   ,-184.85 ,41.092372,18.678960,6.274228,11.849198
08/31/17 12:47:15,-176.59 ,-173.28 ,-171.52 ,20.293  ,20.407  ,20.306091,14.354400,19.259010,22.420379,-124.885139,022.1   ,-184.95 ,40.855503,18.689283,6.144698,12.506655
08/31/17 12:48:15,-176.61 ,-173.23 ,-171.53 ,20.355  ,20.406  ,20.215780,14.488574,19.413570,22.073072,-124.639579,022.3   ,-184.95 ,41.068893,18.680252,6.177983,13.009812
08/31/17 12:49:15,-176.63 ,-173.56 ,-171.59 ,20.3    ,20.402  ,20.260162,14.595657,19.121997,22.370321,-123.942214,022.5   ,-184.95 ,41.025802,18.544271,6.306998,13.348861
08/31/17 12:50:16,-176.66 ,-173.52 ,-171.61 ,20.308  ,20.399  ,20.206750,14.773180,19.305713,22.206989,-124.773284,022.7   ,-184.95 ,41.132625,18.515888,6.350089,13.352990
08/31/17 12:51:15,-176.67 ,-173.58 ,-171.63 ,20.316  ,20.407  ,20.226877,14.745829,19.414342,22.269948,-125.161102,022.9   ,-184.95 ,41.007999,18.473054,6.705652,13.263970
08/31/17 12:52:15,-176.69 ,-173.29 ,-171.62 ,20.326  ,20.411  ,20.041353,14.869167,19.514717,22.096553,-125.041069,023.0   ,-184.95 ,40.979614,18.366489,6.021876,13.052903
08/31/17 12:53:15,-176.71 ,-173.71 ,-171.69 ,20.332  ,20.402  ,20.232294,14.889036,19.253334,22.543458,-125.491950,023.0   ,-184.95 ,41.088245,18.361845,6.567865,12.803905
08/31/17 12:54:16,-176.73 ,-173.69 ,-171.71 ,20.343  ,20.416  ,20.276159,14.971605,19.192180,22.528751,-124.694526,023.0   ,-184.95 ,41.093662,18.493438,6.292548,12.347452
08/31/17 12:55:15,-176.75 ,-173.7  ,-171.73 ,20.364  ,20.421  ,20.290351,15.275563,19.334611,22.177316,-124.633720,022.9   ,-185.05 ,41.011352,18.278759,6.327382,12.235209
08/31/17 12:56:15,-176.76 ,-173.74 ,-171.75 ,20.37   ,20.431  ,20.382726,15.103973,19.351900,22.602289,-124.785850,022.8   ,-185.05 ,40.953037,18.313592,6.389050,12.281655
08/31/17 12:57:15,-176.78 ,-173.65 ,-171.76 ,20.372  ,20.443  ,20.189977,15.030951,19.533811,22.622415,-124.342697,022.7   ,-185.05 ,41.036125,18.188707,6.330220,12.176637
08/31/17 12:58:15,-176.8  ,-173.76 ,-171.79 ,20.373  ,20.442  ,20.526447,15.090298,19.340805,22.629123,-125.128486,022.7   ,-185.05 ,40.994579,18.182771,6.515485,11.983889
08/31/17 12:59:16,-176.82 ,-173.72 ,-171.81 ,20.377  ,20.457  ,20.330604,15.133389,19.419246,22.236661,-124.974967,022.6   ,-185.05 ,41.028381,18.162387,6.350089,11.767145
08/31/17 13:00:15,-176.84 ,-173.88 ,-171.84 ,20.376  ,20.47   ,20.333442,14.874844,19.325839,22.373676,-126.178108,022.5   ,-185.05 ,41.072765,18.086786,6.462073,11.607941
08/31/17 13:01:15,-176.85 ,-173.48 ,-171.8  ,20.395  ,20.492  ,20.354858,14.714350,19.005367,22.392770,-125.562713,022.4   ,-185.15 ,40.993034,18.035438,6.088447,11.606909
08/31/17 13:02:15,-176.87 ,-173.57 ,-171.82 ,20.394  ,20.497  ,20.339635,14.681838,19.448404,22.196409,-125.407752,022.3   ,-185.15 ,41.178554,17.960609,6.207914,11.494667
08/31/17 13:03:15,-176.89 ,-173.51 ,-171.84 ,20.394  ,20.499  ,20.279771,14.680032,19.255914,22.341423,-124.998001,022.2   ,-185.15 ,41.043865,18.073110,6.571477,11.372361
08/31/17 13:04:16,-176.91 ,-173.61 ,-171.86 ,20.398  ,20.515  ,20.306606,14.636167,19.209468,22.566423,-125.037872,022.1   ,-185.15 ,41.029930,17.910810,6.106251,11.329012
